CM results	2007-4-30 15:21:34
Model 1 Test Correct rate: 0.50595 Correct rate: 0.50367 and variable number: 3 Class Map: 1
Test false positives: 0	Test false negatives: 0	false positives: 0	false negatives: 0
COLUMN_1   COLUMN_2   COLUMN_3
Training Set	
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0054|104|135.483|6.09974|-225.24|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
CTC-0053|104|-12.4141|-53.6032|-354.29|	2	1
